course_name,Stock trading,Yoga/Mindfulness/Psychology,Photography/Cinematography,Mobile App Development,Architecture/history,Food/Weight Loss/Body Building,Web Development,Success Coaching,Leadership/Business,Communication,Logical Subjects,TBD,Sales/Marketing,4-hr week,Math,Social Sciences,Music,Game Development,Languages,Others,tsne_1,tsne_2,color,provider,general_topics
Learn iOS8 and Swift App Programming,0.0,0.0,0.0,0.31514666719,0.0,0.0,0.377535869544,0.0,0.0,0.289609129582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.239516942681,-9.02076470399,#e68ac3,Udemy,"Web Development, Mobile App Development, Communication"
SQL Queries 101,0.0,0.0,0.0,0.0,0.0,0.0,0.680806124684,0.0,0.0,0.289193874859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1422091464,-13.2610209124,navy,Udemy,"Web Development, Communication"
"IAS 16-Property,Plant and Equipment ",0.0,0.0,0.0,0.0,0.566853049835,0.0,0.0,0.0,0.141188744559,0.288163562671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1507387028,2.9548174904,#a6d853,Udemy,"Architecture/history, Communication"
Public Speaking for Introverts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722253411223,0.0,0.269638480538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.82055497837,0.252712384598,#b3b3b3,Udemy,"Success Coaching, Communication"
Profits Turbo,0.371742078266,0.0,0.204088527217,0.0,0.0,0.0,0.0,0.153425148368,0.0,0.260617663659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.1554947589,13.4156560669,#66c2a5,Udemy,"Stock trading, Communication, Photography/Cinematography"
Wealth Management,0.0,0.0244423634829,0.0,0.0,0.0,0.0,0.0,0.291263295203,0.41969180646,0.257822873707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.88810560636,-4.38442531997,#e41a1c,Udemy,"Success Coaching, Leadership/Business, Communication"
Financial Evaluation and Strategy: Corporate Finance,0.0,0.0,0.0,0.0,0.16605317211,0.0,0.0,0.0,0.536371815951,0.257098820933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.84744339504,-6.32370654259,#e41a1c,Coursera,"Leadership/Business, Communication"
CFA Level I Foundation: Introduction to Financial Reporting,0.0,0.0,0.0,0.0,0.661867408313,0.0,0.0,0.0732882072953,0.0,0.249103643383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4491355076,2.64958265529,#a6d853,Udemy,"Architecture/history, Communication"
Advanced HTML5 Tutorial for Web Developers,0.0,0.0,0.0,0.0,0.0,0.0,0.711920016837,0.0,0.0,0.240711561199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14232040564,-13.3484045119,navy,Udemy,"Web Development, Communication"
Authentic Yoga Experience Series 1 - 3,0.0,0.577126759228,0.176536630235,0.0,0.0,0.0,0.0,0.0,0.0,0.240433832661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9460442101,8.22677218317,#fa8d62,Udemy,"Yoga/Mindfulness/Psychology, Communication"
The Lean Startup,0.0,0.0,0.0,0.0,0.0,0.100864784668,0.0,0.116340513265,0.530284388091,0.238950991617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5102577928,-5.56148747217,#e41a1c,Udemy,"Leadership/Business, Communication"
Successful HR in Business,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0622026307354,0.686176496165,0.237454206157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.1634737289,-5.92270013961,#e41a1c,Udemy,"Leadership/Business, Communication"
Bioconductor for Genomic Data Science,0.0,0.0,0.0,0.0,0.0,0.0,0.687978470386,0.0,0.0,0.237021528472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13429408192,-13.2887527435,navy,Coursera,"Web Development, Communication"
Manual Bookkeeping,0.0,0.0,0.0,0.0,0.765749355422,0.0,0.0,0.0,0.0,0.229411934804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6848026758,2.32657628843,#a6d853,Udemy,"Architecture/history, Communication"
Introduction to Small Business Accounting Training Tutorial,0.0,0.0,0.0,0.0,0.191238974934,0.0,0.0,0.558204863341,0.0,0.213599639262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.20929901615,0.453278194509,#b3b3b3,Udemy,"Success Coaching, Communication"
Basics of International Finance,0.0,0.17131840442,0.0,0.0,0.0,0.0,0.539893988625,0.0,0.0,0.203787604859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67273834743,-12.7761074639,navy,Udemy,"Web Development, Communication"
Business Accounting Made Easy,0.0175118867159,0.0,0.0,0.0,0.62858774454,0.0,0.0,0.0,0.157484423284,0.192747336861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0475659179,2.65068622978,#a6d853,Udemy,Architecture/history
Basics of Cost Accounting,0.0,0.0,0.0,0.0,0.802227384892,0.0,0.0,0.0,0.0,0.18742778723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8582518171,2.08327028157,#a6d853,Udemy,Architecture/history
Fund Flow Statement Analysis,0.0,0.0,0.0,0.0,0.452276004942,0.0,0.0,0.0,0.354998018005,0.185979945137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8790087073,2.47705902673,#e41a1c,Udemy,"Architecture/history, Leadership/Business"
Small Business and Managerial Accounting Training Tutorial,0.0,0.0,0.0,0.0,0.791869044018,0.0,0.0,0.0,0.0,0.180858228229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8470644414,2.0878287256,#a6d853,Udemy,Architecture/history
Authentic Yoga Experience Series 1,0.0,0.606115772236,0.21364792739,0.0,0.0,0.0,0.0,0.0,0.0,0.175715023688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0801021425,8.26596464738,#fa8d62,Udemy,"Yoga/Mindfulness/Psychology, Photography/Cinematography"
SharePoint 2013 Development using C# - Part I,0.0,0.0,0.0,0.0,0.0,0.0,0.818177836207,0.0,0.0,0.17110787792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24163116625,-16.978224865,#e4c394,Udemy,Web Development
The Perfect Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754577742784,0.0,0.170422255933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.48034927861,-0.442376248268,#b3b3b3,Udemy,Success Coaching
MYOB AccountRight 2015 Essential Training,0.0,0.0,0.0,0.0,0.774164396459,0.0,0.0,0.0,0.0541691083157,0.164523637942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7963684813,2.05870340773,#a6d853,Udemy,Architecture/history
Powerful speaking,0.0,0.0,0.0,0.0,0.0,0.0240143541862,0.0,0.804940660126,0.0,0.16429895379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.67580658281,-0.573653450136,#b3b3b3,Udemy,Success Coaching
Wordpress Plugin,0.0,0.0,0.0679633778031,0.0,0.595018414043,0.0,0.168569007866,0.0,0.0,0.163480256098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7776194884,-0.738346104897,#a6d853,Udemy,Architecture/history
Finance for Non-Financial Managers,0.0,0.0,0.0,0.0,0.207672659664,0.0,0.0,0.0,0.620187004861,0.159453768083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.4424115904,-6.76718770417,#e41a1c,Udemy,"Architecture/history, Leadership/Business"
Automata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982407407134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.24966566439,9.43287830899,#377eb7,Coursera,Communication
Sprungkrafttraining für Rollkunstlauf und Eiskunstlauf,0.0,0.0,0.129691297103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845984378409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85839295638,9.68720470563,#4dae4a,Udemy,Logical Subjects
100 Ways to Pass the Chemistry Regents,0.0,0.0,0.0619866016641,0.0,0.0290965891187,0.0,0.0,0.0,0.0,0.104906989592,0.799161334672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84493513366,9.67410656792,#4dae4a,Udemy,Logical Subjects
Periodic Table Part - 2,0.0,0.0,0.212109105751,0.0,0.0,0.0,0.0,0.0,0.0,0.110864338799,0.653415443818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84271153974,9.63569885571,#4dae4a,Udemy,"Photography/Cinematography, Logical Subjects"
15 Concepts to Know for the Chemistry Regents,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513847760089,0.464201020101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74547008496,9.15429332846,#4dae4a,Udemy,"Communication, Logical Subjects"
Introduction to Philosophy - from Ancient Greece to Today,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511762812697,0.456094329436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74176283443,9.15154048441,#4dae4a,Udemy,"Communication, Logical Subjects"
"Persuasion with Class, Negotiation with Style",0.0,0.0170693144733,0.0,0.0,0.0,0.0,0.0,0.400197939999,0.0,0.335645410416,0.232242857334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.12804498718,1.44173212821,#4dae4a,Udemy,"Success Coaching, Communication, Logical Subjects"
"Post-Traumatic Stress Disorder Causes, Symptoms, Treatments",0.0,0.582752248115,0.0,0.0,0.0,0.0,0.0,0.216000410249,0.0,0.0,0.185209605554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5027151771,6.34011190261,#4dae4a,Udemy,"Success Coaching, Yoga/Mindfulness/Psychology"
Writing II: Rhetorical Composing,0.0,0.0,0.111205202611,0.0667772839835,0.0,0.0,0.0,0.0,0.0,0.6543618353,0.152271062481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4764014316,8.8281844636,#4dae4a,Coursera,Communication
Corporation Tax Returns UK,0.0102506545447,0.0,0.0,0.0,0.624349756501,0.01635792466,0.0,0.0,0.203869698823,0.0,0.141224596971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7707360024,2.10147013663,#4dae4a,Udemy,"Architecture/history, Leadership/Business"
Precious Metal Equities,0.184157678306,0.0,0.0,0.0,0.0,0.0,0.018024843729,0.0,0.459850275496,0.205885778533,0.126175912016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.57170360088,-5.73886553654,#4dae4a,Udemy,"Leadership/Business, Communication"
English Grammar for Beginners: The Verb,0.0,0.0,0.0,0.0,0.0,0.0,0.282355817315,0.0926013953633,0.0,0.514773940518,0.105205555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74566825659,6.15851231773,#377eb7,Udemy,"Web Development, Communication"
Friendly Italian: learn the basics in less than 1 month,0.0,0.0,0.0,0.0,0.0,0.0,0.535811739003,0.0,0.0,0.352665194156,0.0960685211963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.16585373274,2.74967043901,navy,Udemy,"Web Development, Communication"
Build a photo web app using Instagram API in Node.js,0.0,0.0,0.182388730576,0.0,0.0,0.0,0.713966776188,0.0,0.0,0.0,0.0829127854752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.33650820441,-13.8646398645,navy,Udemy,Web Development
Portrait Photography Course - Studio Portrait Photography,0.0,0.0,0.911982953712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0827229285303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.6211280821,7.79383697086,#8d9fca,Udemy,Photography/Cinematography
Photography - The Ultimate Guide to Using Off-Camera Flash,0.0,0.0,0.931488470775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0665801987121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.6946742715,7.79579387721,#8d9fca,Udemy,Photography/Cinematography
Say Hello to MVC World : Asp Net,0.0,0.0,0.0,0.0,0.0,0.0,0.935343548216,0.0,0.0,0.0,0.0517993086492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.07508280971,-17.8779908938,#e4c394,Udemy,Web Development
Learn the Environment of Financial Reporting to SUCCEED!,0.0,0.0,0.0,0.0,0.282829023279,0.0,0.0,0.0,0.0,0.674602900973,0.0376318330656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.94008547695,7.63254797171,#377eb7,Udemy,"Architecture/history, Communication"
How to Make IT Work Successfully in Capital Markets,0.0214815394473,0.0,0.218427778932,0.0,0.0,0.0,0.0,0.0,0.340149672187,0.380308410045,0.0356219041382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.85581357638,5.6399804396,#e41a1c,Udemy,"Leadership/Business, Communication, Photography/Cinematography"
 Get Energy & Emotional Stress Recovery - 7 Minute Tool ,0.0,0.969722306862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0292940865622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3743187213,9.31798383092,#fa8d62,Udemy,Yoga/Mindfulness/Psychology
Digital SLR Cameras & Photography For Dummies Video Training,0.0217394611057,0.0,0.922488908211,0.0,0.0,0.0,0.0,0.0287653117058,0.0,0.0,0.0241894175049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.6779432093,7.83690418828,#8d9fca,Udemy,Photography/Cinematography
Supa Fast Relaxation - 7 Minute Classes for BUSY People ,0.0,0.979964315866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0190962269169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4146294633,9.30954143436,#fa8d62,Udemy,Yoga/Mindfulness/Psychology
"Pain & Healing - 7 Minute relief for Busy people, in public",0.0,0.984018230546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151303030259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3990415796,9.29002457543,#fa8d62,Udemy,Yoga/Mindfulness/Psychology
Business Model Generation Workshop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994135802413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.76190293306,-10.6940305214,#ff8100,Udemy,Sales/Marketing
"How I Created A $1,600/Month Income On Udemy In 6 Months",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990104166498,0.0,0.0,0.0,0.0,0.0,0.0,13.8819526301,-9.42029917094,#fdfb32,Udemy,4-hr week
Easy Teespring Profit System : Make Money Designing T Shirts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986619718056,0.0,0.0,0.0,0.0,0.0,0.0,13.8346480699,-9.4018044413,#fdfb32,Udemy,4-hr week
30 Days To $2500  Selling Stuff Online and Offline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986029411532,0.0,0.0,0.0,0.0,0.0,0.0,13.8682258855,-9.405932893,#fdfb32,Udemy,4-hr week
UDEMY CREATION : LearnTo Create Sales Videos & Sales Copies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984166666382,0.0,0.0,0.0,0.0,0.0,0.0,13.8692420429,-9.40663101275,#fdfb32,Udemy,4-hr week
Your Successful Business - Learn From The Experts!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984166666339,0.0,0.0,0.0,0.0,0.0,0.0,13.8236246321,-9.39706361898,#fdfb32,Udemy,4-hr week
PS. Write Soon!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983333333016,0.0,0.0,0.0,0.0,0.0,0.0,13.849263728,-9.39154594675,#fdfb32,Udemy,4-hr week
UDEMY MARKETING MASTERY: Udemy Promotion Secrets Revealed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971212120718,0.0,0.0,0.0,0.0,0.0,0.0,13.825606679,-9.36689713504,#fdfb32,Udemy,4-hr week
UDEMY: Create Udemy Course In 3 Days & Make Money On Udemy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969354838306,0.0,0.0,0.0,0.0,0.0,0.0,13.8246956071,-9.3532544394,#fdfb32,Udemy,4-hr week
Know The Essential Secrets To Money : Use Almost Anything !,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0280002950213,0.0,0.0,0.0,0.0,0.965181522913,0.0,0.0,0.0,0.0,0.0,0.0,13.818825754,-9.36281736303,#fdfb32,Udemy,4-hr week
Udemy MasterClass: With No Marketing Make Over 500$ A Day,0.0,0.0,0.0,0.0,0.0346886678106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955633912666,0.0,0.0,0.0,0.0,0.0,0.0,13.8121521,-9.32078606007,#fdfb32,Udemy,4-hr week
Product Creation - How To  Launch Your Own Online Products!,0.0,0.0,0.0,0.0,0.0366058335113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953504056404,0.0,0.0,0.0,0.0,0.0,0.0,13.8101554471,-9.3129246536,#fdfb32,Udemy,4-hr week
Dog Training - Leash Training Your Dog,0.0,0.0562630171219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942124079623,0.0,0.0,0.0,0.0,0.0,0.0,13.8018545025,-9.33363653929,#fdfb32,Udemy,4-hr week
How I Make A Living Without A Job (Not Even Part Time),0.0,0.0,0.0,0.0,0.0522525002747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938563826098,0.0,0.0,0.0,0.0,0.0,0.0,13.7861964274,-9.24421995714,#fdfb32,Udemy,4-hr week
Productivity hacks mastery booster time management + tools,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0639780067595,0.0,0.0,0.0,0.93093724737,0.0,0.0,0.0,0.0,0.0,0.0,13.6002998754,-9.17320134068,#fdfb32,Udemy,4-hr week
"Low-Cost Travel. Visit 30 Countries, Pay $0 by Couch Surfing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0669418161286,0.0,0.926291266415,0.0,0.0,0.0,0.0,0.0,0.0,13.7112508512,-9.25801083418,#fdfb32,Udemy,4-hr week
How To Create A UDEMY Course in 5 Days or Less - (part time),0.0,0.0,0.0523851038301,0.0,0.0,0.0,0.0,0.017306241266,0.0,0.0,0.0,0.0,0.0,0.924405877,0.0,0.0,0.0,0.0,0.0,0.0,13.6631269043,-9.13543926875,#fdfb32,Udemy,4-hr week
Hacking Airbnb | Make $300+ a night with your spare space,0.0,0.0,0.0281398472845,0.0,0.0508898915645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909298170006,0.0,0.0,0.0,0.0,0.0,0.0,13.6647561264,-9.05946921049,#fdfb32,Udemy,4-hr week
10 Step Startup: The Complete Entrepreneurship Course Online,0.0,0.0,0.0,0.0,0.0,0.0129602572331,0.0,0.0101193749644,0.0233504928367,0.0,0.0,0.0332386867075,0.0,0.908746263315,0.0,0.0,0.0,0.0,0.0,0.0,13.5866364539,-9.15078715284,#fdfb32,Udemy,4-hr week
"7 Easy Ways to Make $100,000 Online! For Any Skill Level!",0.0348896574808,0.0,0.0,0.0,0.0515346173618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904902255632,0.0,0.0,0.0,0.0,0.0,0.0,13.6624845556,-9.0302407366,#fdfb32,Udemy,4-hr week
Start your own Domain and Hosting Business,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938345847964,0.903093742797,0.0,0.0,0.0,0.0,0.0,0.0,12.797374496,-8.99435216998,#fdfb32,Udemy,4-hr week
From Puppy To Dog Training,0.0,0.0,0.0150541335537,0.0,0.0,0.0,0.0,0.0,0.0,0.0843704382854,0.0,0.0,0.0,0.899146725052,0.0,0.0,0.0,0.0,0.0,0.0,13.4087255942,-8.93667500476,#fdfb32,Udemy,4-hr week
Udemy Sales: Double Your Udemy Course Sales & Udemy Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0910438240523,0.0,0.0,0.0,0.898491059498,0.0,0.0,0.0,0.0,0.0,0.0,13.4253529412,-8.92900399887,#fdfb32,Udemy,4-hr week
How to Create an Awesome Online Course,0.0,0.0,0.0943121232351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.890170635148,0.0,0.0,0.0,0.0,0.0,0.0,13.2469753627,-8.51193401546,#fdfb32,Udemy,4-hr week
Part-Time Entrepreneurship & Startups,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10027027629,0.0,0.0,0.0,0.0,0.884212482084,0.0,0.0,0.0,0.0,0.0,0.0,12.2626905627,-9.07927685684,#fdfb32,Udemy,4-hr week
Build A Great Wordpress Website For Your Business in 2 Hours,0.0,0.0,0.0,0.0,0.122536621619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.870645196459,0.0,0.0,0.0,0.0,0.0,0.0,13.5589903556,-6.41957085796,#fdfb32,Udemy,4-hr week
Udemy Course Sales and Marketing with YouTube and Google!,0.0,0.0,0.0,0.0,0.0456270387769,0.0,0.0,0.0,0.0,0.0791519432453,0.0,0.0,0.0,0.863644367037,0.0,0.0,0.0,0.0,0.0,0.0,13.2608868573,-8.66064300865,#fdfb32,Udemy,4-hr week
NAME For Success - Ultimate Blueprint for Naming A Business,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12186481682,0.0,0.0,0.0,0.0,0.859385182847,0.0,0.0,0.0,0.0,0.0,0.0,12.0237481939,-9.01360353006,#fdfb32,Udemy,4-hr week
How to Create & Sell Online Info Products Quickly and Easily,0.0,0.0,0.0,0.0,0.128634495672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.858865504114,0.0,0.0,0.0,0.0,0.0,0.0,13.5106870267,-6.33783394627,#fdfb32,Udemy,4-hr week
"How I Made $50,000  With My Online Business (Part Time)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138858417728,0.858710445572,0.0,0.0,0.0,0.0,0.0,0.0,10.4837796173,-8.16356597405,#fdfb32,Udemy,4-hr week
Promo Video Masterclass: Make Winning Promotional Videos,0.0,0.0,0.130006462427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.853922108709,0.0,0.0,0.0,0.0,0.0,0.0,12.9416554108,-8.06262653335,#fdfb32,Udemy,4-hr week
Entrepreneurship : Start Your Online Business Today,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107002934483,0.0,0.0,0.0,0.852087974106,0.0,0.0,0.0,0.0,0.0,0.0,13.1517449798,-8.68245900133,#fdfb32,Udemy,4-hr week
 Make Money Online پیسہ بنائیں آن لائن,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118630534507,0.849226608005,0.0,0.0,0.0,0.0,0.0,0.0,10.5606267494,-8.1527801556,#fdfb32,Udemy,4-hr week
Mac for Business,0.0,0.0,0.0,0.0309026785842,0.115031619994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848243783519,0.0,0.0,0.0,0.0,0.0,0.0,13.465703341,-6.37211908125,#fdfb32,Udemy,4-hr week
"Outsourcing Mastery: Make More,Live More& Work Less",0.0,0.0,0.0742278988726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0742283745194,0.846640409673,0.0,0.0,0.0,0.0,0.0,0.0,12.4853678692,-8.07932968274,#fdfb32,Udemy,4-hr week
"Fundraise the Easy Way: My $10,000 Crowdfunding BluePrint",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140143419424,0.0,0.0,0.0,0.0,0.839856580225,0.0,0.0,0.0,0.0,0.0,0.0,11.891758064,-9.00279933401,#fdfb32,Udemy,4-hr week
Dog Training - Become A Dog Trainer ,0.0,0.0278364961219,0.0,0.0,0.0,0.064186781962,0.0,0.0648082129889,0.0,0.0,0.0,0.0120520993287,0.0,0.830734528399,0.0,0.0,0.0,0.0,0.0,0.0,12.4351904751,-8.12856427777,#fdfb32,Udemy,4-hr week
Essential Guide To Make Money With Apps: How I Earn $5000/Mo,0.0,0.0,0.0,0.118064388739,0.0,0.0,0.0,0.0234335037913,0.0259048491507,0.0,0.0,0.0,0.0,0.830016613105,0.0,0.0,0.0,0.0,0.0,0.0,11.6342417872,-7.17116561711,#fdfb32,Udemy,4-hr week
Profitable Apps Blueprint: My Guide to App Success,0.0,0.0,0.0,0.166098250776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823436632767,0.0,0.0,0.0,0.0,0.0,0.0,11.5166135787,-7.00064760356,#fdfb32,Udemy,4-hr week
How To Develop Entrepreneurship Skills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15690031631,0.0,0.0,0.0,0.0,0.821148462958,0.0,0.0,0.0,0.0,0.0,0.0,11.754024402,-8.98765546707,#fdfb32,Udemy,4-hr week
Digital Marketing: Networking And Entreprenuership Guide,0.0,0.0,0.0,0.0,0.171245383098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818972008051,0.0,0.0,0.0,0.0,0.0,0.0,13.4227676182,-5.99995506206,#fdfb32,Udemy,4-hr week
Facebook Application Development from Scratch,0.0,0.0,0.0,0.0,0.0845984359103,0.0,0.0848888911124,0.0,0.0,0.0,0.0,0.0,0.0,0.815857500268,0.0,0.0,0.0,0.0,0.0,0.0,13.2004872274,-6.67360796348,#fdfb32,Udemy,4-hr week
Wordpress Site to Increase Sales for Udemy Instructors,0.0,0.0,0.0,0.0,0.188848623094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.808321188166,0.0,0.0,0.0,0.0,0.0,0.0,13.3995821728,-5.90362881748,#fdfb32,Udemy,4-hr week
Stock Trading: Insider Tips For Determining Market Direction,0.173874537464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80812546223,0.0,0.0,0.0,0.0,0.0,0.0,12.8313683723,-7.67718675678,#fdfb32,Udemy,4-hr week
Outsourcing without Fear - an Entrepreneur's Hands on Guide ,0.0,0.0,0.0,0.0,0.0,0.0,0.0239466282096,0.0,0.0,0.0,0.0149999261799,0.0,0.146536173072,0.806824964695,0.0,0.0,0.0,0.0,0.0,0.0,10.1698698218,-7.98914924053,#fdfb32,Udemy,4-hr week
